version,month_end_date,cost_center,department,account_code,account_name,account_category,budget_amount
FY2026-Board-Approved,2026-02-28,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,24680.44
FY2026-Board-Approved,2026-02-28,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,185.62
FY2026-Board-Approved,2026-02-28,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,52288.15
FY2026-Board-Approved,2026-02-28,CC-4010,People Operations,6010,Bonus,General & Administrative,5826.48
FY2026-Board-Approved,2026-02-28,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,11913.50
FY2026-Board-Approved,2026-02-28,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,826.51
FY2026-Board-Approved,2026-02-28,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,72942.89
FY2026-Board-Approved,2026-02-28,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,157.14
FY2026-Board-Approved,2026-02-28,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,11805.32
FY2026-Board-Approved,2026-02-28,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,944.43
FY2026-Board-Approved,2026-02-28,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,2613.70
FY2026-Board-Approved,2026-02-28,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,463.20
FY2026-Board-Approved,2026-02-28,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,232.75
FY2026-Board-Approved,2026-02-28,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,24171.66
FY2026-Board-Approved,2026-02-28,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,20367.68
FY2026-Board-Approved,2026-02-28,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,42789.91
FY2026-Board-Approved,2026-02-28,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,5098.31
FY2026-Board-Approved,2026-02-28,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,9817.09
FY2026-Board-Approved,2026-02-28,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,7045.35
FY2026-Board-Approved,2026-02-28,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,636.19
FY2026-Board-Approved,2026-02-28,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,42602.55
FY2026-Board-Approved,2026-02-28,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,88.95
FY2026-Board-Approved,2026-02-28,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2471246.12
FY2026-Board-Approved,2026-02-28,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-53009.37
FY2026-Board-Approved,2026-02-28,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-40074.02
FY2026-Board-Approved,2026-02-28,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-59951.18
FY2026-Board-Approved,2026-02-28,CC-9000,Corporate,9000,Ending ARR,Memo - ARR,30762815.84
FY2026-Board-Approved,2026-02-28,CC-9000,Corporate,9010,New Logo ARR,Memo - ARR,390000.00
FY2026-Board-Approved,2026-02-28,CC-9000,Corporate,9020,Expansion ARR,Memo - ARR,318500.00
FY2026-Board-Approved,2026-02-28,CC-9000,Corporate,9030,Reactivation ARR,Memo - ARR,13000.00
FY2026-Board-Approved,2026-02-28,CC-9000,Corporate,9040,Contraction ARR,Memo - ARR,-76500.00
FY2026-Board-Approved,2026-02-28,CC-9000,Corporate,9050,Churn ARR,Memo - ARR,-256500.00
FY2026-Board-Approved,2026-02-28,CC-9000,Corporate,9100,New Logos Added,Memo - Statistical,21.00
FY2026-Board-Approved,2026-02-28,CC-9000,Corporate,9200,Ending Headcount,Memo - Statistical,201.30
FY2026-Board-Approved,2026-03-31,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,63589.11
FY2026-Board-Approved,2026-03-31,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,13035.76
FY2026-Board-Approved,2026-03-31,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,6098.29
FY2026-Board-Approved,2026-03-31,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,3658.47
FY2026-Board-Approved,2026-03-31,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,3677.41
FY2026-Board-Approved,2026-03-31,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,4619.99
FY2026-Board-Approved,2026-03-31,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,424.81
FY2026-Board-Approved,2026-03-31,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,99819.09
FY2026-Board-Approved,2026-03-31,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,20462.92
FY2026-Board-Approved,2026-03-31,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,11642.19
FY2026-Board-Approved,2026-03-31,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,6984.35
FY2026-Board-Approved,2026-03-31,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,4716.42
FY2026-Board-Approved,2026-03-31,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,6560.40
FY2026-Board-Approved,2026-03-31,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,525.31
FY2026-Board-Approved,2026-03-31,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,61358.23
FY2026-Board-Approved,2026-03-31,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,12578.44
FY2026-Board-Approved,2026-03-31,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,9979.03
FY2026-Board-Approved,2026-03-31,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,5986.60
FY2026-Board-Approved,2026-03-31,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,2612.38
FY2026-Board-Approved,2026-03-31,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,3622.34
FY2026-Board-Approved,2026-03-31,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,314.25
FY2026-Board-Approved,2026-03-31,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,55359.42
FY2026-Board-Approved,2026-03-31,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,11348.68
FY2026-Board-Approved,2026-03-31,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2597.29
FY2026-Board-Approved,2026-03-31,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,3383.78
FY2026-Board-Approved,2026-03-31,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,338.90
FY2026-Board-Approved,2026-03-31,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,51389.48
FY2026-Board-Approved,2026-03-31,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,10534.85
FY2026-Board-Approved,2026-03-31,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,2111.54
FY2026-Board-Approved,2026-03-31,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,2738.94
FY2026-Board-Approved,2026-03-31,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,39049.34
FY2026-Board-Approved,2026-03-31,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,8005.11
FY2026-Board-Approved,2026-03-31,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1694.26
FY2026-Board-Approved,2026-03-31,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,2430.69
FY2026-Board-Approved,2026-03-31,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,17249.87
FY2026-Board-Approved,2026-03-31,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,3536.23
FY2026-Board-Approved,2026-03-31,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,858.75
FY2026-Board-Approved,2026-03-31,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1140.31
FY2026-Board-Approved,2026-03-31,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,98.53
FY2026-Board-Approved,2026-03-31,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,75569.16
FY2026-Board-Approved,2026-03-31,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,7020.63
FY2026-Board-Approved,2026-03-31,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,16930.91
FY2026-Board-Approved,2026-03-31,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,18170.40
FY2026-Board-Approved,2026-03-31,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,222084.15
FY2026-Board-Approved,2026-03-31,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,100698.63
FY2026-Board-Approved,2026-03-31,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3183.56
FY2026-Board-Approved,2026-03-31,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,2475.35
FY2026-Board-Approved,2026-03-31,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,389.15
FY2026-Board-Approved,2026-03-31,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,79697.19
FY2026-Board-Approved,2026-03-31,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7272.00
FY2026-Board-Approved,2026-03-31,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,17828.68
FY2026-Board-Approved,2026-03-31,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,69615.57
FY2026-Board-Approved,2026-03-31,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3472.68
FY2026-Board-Approved,2026-03-31,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2859.40
FY2026-Board-Approved,2026-03-31,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,196871.54
FY2026-Board-Approved,2026-03-31,CC-1200,Customer Success,6010,Bonus,Subscription COGS,18746.32
FY2026-Board-Approved,2026-03-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,44201.66
FY2026-Board-Approved,2026-03-31,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,4133.43
FY2026-Board-Approved,2026-03-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,3135.11
FY2026-Board-Approved,2026-03-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1395.34
FY2026-Board-Approved,2026-03-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,58003.10
FY2026-Board-Approved,2026-03-31,CC-2000,Support,6010,Bonus,Subscription COGS,6080.31
FY2026-Board-Approved,2026-03-31,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,13137.10
FY2026-Board-Approved,2026-03-31,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1010.67
FY2026-Board-Approved,2026-03-31,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,163097.82
FY2026-Board-Approved,2026-03-31,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,997.62
FY2026-Board-Approved,2026-03-31,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,24637.55
FY2026-Board-Approved,2026-03-31,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,54727.04
FY2026-Board-Approved,2026-03-31,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,4821.88
FY2026-Board-Approved,2026-03-31,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,12207.53
FY2026-Board-Approved,2026-03-31,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,18128.79
FY2026-Board-Approved,2026-03-31,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,901.02
FY2026-Board-Approved,2026-03-31,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,155.93
FY2026-Board-Approved,2026-03-31,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,3784.80
FY2026-Board-Approved,2026-03-31,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,36107.02
FY2026-Board-Approved,2026-03-31,CC-2100,Professional Services,6010,Bonus,Services COGS,3260.61
FY2026-Board-Approved,2026-03-31,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,8070.36
FY2026-Board-Approved,2026-03-31,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,941.03
FY2026-Board-Approved,2026-03-31,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,2266.62
FY2026-Board-Approved,2026-03-31,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,342827.87
FY2026-Board-Approved,2026-03-31,CC-3000,Engineering,6010,Bonus,Research & Development,32195.59
FY2026-Board-Approved,2026-03-31,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,76879.81
FY2026-Board-Approved,2026-03-31,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,27226.77
FY2026-Board-Approved,2026-03-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,10892.82
FY2026-Board-Approved,2026-03-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2538.24
FY2026-Board-Approved,2026-03-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1659.31
FY2026-Board-Approved,2026-03-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1084.30
FY2026-Board-Approved,2026-03-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,49334.26
FY2026-Board-Approved,2026-03-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,3946.74
FY2026-Board-Approved,2026-03-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,10922.60
FY2026-Board-Approved,2026-03-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,9509.98
FY2026-Board-Approved,2026-03-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,1989.80
FY2026-Board-Approved,2026-03-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,136330.14
FY2026-Board-Approved,2026-03-31,CC-3100,Product & Design,6010,Bonus,Research & Development,12113.55
FY2026-Board-Approved,2026-03-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,30430.95
FY2026-Board-Approved,2026-03-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,10888.70
FY2026-Board-Approved,2026-03-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,4734.74
FY2026-Board-Approved,2026-03-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1098.33
FY2026-Board-Approved,2026-03-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,62640.54
FY2026-Board-Approved,2026-03-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,5557.20
FY2026-Board-Approved,2026-03-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,13980.54
FY2026-Board-Approved,2026-03-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1560.16
FY2026-Board-Approved,2026-03-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,863.25
FY2026-Board-Approved,2026-03-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,100075.57
FY2026-Board-Approved,2026-03-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,24978.60
FY2026-Board-Approved,2026-03-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,187.86
FY2026-Board-Approved,2026-03-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,61920.34
FY2026-Board-Approved,2026-03-31,CC-4010,People Operations,6010,Bonus,General & Administrative,6611.60
FY2026-Board-Approved,2026-03-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,14049.04
FY2026-Board-Approved,2026-03-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1259.05
FY2026-Board-Approved,2026-03-31,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,34509.28
FY2026-Board-Approved,2026-03-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,223.39
FY2026-Board-Approved,2026-03-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,11909.78
FY2026-Board-Approved,2026-03-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,952.78
FY2026-Board-Approved,2026-03-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,2636.83
FY2026-Board-Approved,2026-03-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,469.72
FY2026-Board-Approved,2026-03-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,236.72
FY2026-Board-Approved,2026-03-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,55667.29
FY2026-Board-Approved,2026-03-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,21657.74
FY2026-Board-Approved,2026-03-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,53989.26
FY2026-Board-Approved,2026-03-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6009.09
FY2026-Board-Approved,2026-03-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,12299.67
FY2026-Board-Approved,2026-03-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,6938.30
FY2026-Board-Approved,2026-03-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,859.86
FY2026-Board-Approved,2026-03-31,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,42290.46
FY2026-Board-Approved,2026-03-31,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,109.49
FY2026-Board-Approved,2026-03-31,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2495470.25
FY2026-Board-Approved,2026-03-31,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-53528.98
