month_end_date,cost_center,department,account_code,account_name,account_category,actual_amount
2024-03-31,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1139.12
2024-03-31,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,1650.16
2024-03-31,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,16366.67
2024-03-31,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,3355.17
2024-03-31,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,636.17
2024-03-31,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1050.06
2024-03-31,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,82.35
2024-03-31,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,64475.00
2024-03-31,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,6083.17
2024-03-31,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,14464.42
2024-03-31,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,14083.00
2024-03-31,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,165987.94
2024-03-31,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,72061.77
2024-03-31,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,2146.28
2024-03-31,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,1932.01
2024-03-31,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,343.71
2024-03-31,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,88083.33
2024-03-31,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7897.00
2024-03-31,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,19675.97
2024-03-31,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,48557.74
2024-03-31,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3276.41
2024-03-31,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2902.95
2024-03-31,CC-1200,Customer Success,6000,Salaries & Wages,Sales & Marketing,62596.67
2024-03-31,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,93895.00
2024-03-31,CC-1200,Customer Success,6010,Bonus,Sales & Marketing,6145.00
2024-03-31,CC-1200,Customer Success,6010,Bonus,Subscription COGS,9217.50
2024-03-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Sales & Marketing,14092.04
2024-03-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,21138.06
2024-03-31,CC-1200,Customer Success,6200,Software & Subscriptions,Sales & Marketing,1030.29
2024-03-31,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,1545.43
2024-03-31,CC-1200,Customer Success,6300,Travel & Entertainment,Sales & Marketing,843.28
2024-03-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,1264.92
2024-03-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1089.92
2024-03-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,38116.67
2024-03-31,CC-2000,Support,6010,Bonus,Subscription COGS,3049.33
2024-03-31,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,8439.03
2024-03-31,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,615.12
2024-03-31,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,113118.26
2024-03-31,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,739.08
2024-03-31,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,17597.63
2024-03-31,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,51925.00
2024-03-31,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,4575.00
2024-03-31,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,11582.50
2024-03-31,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,14955.34
2024-03-31,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,801.40
2024-03-31,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,118.91
2024-03-31,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,1939.07
2024-03-31,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,20616.67
2024-03-31,CC-2100,Professional Services,6010,Bonus,Services COGS,1649.33
2024-03-31,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,4564.53
2024-03-31,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,516.90
2024-03-31,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,1065.44
2024-03-31,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,306050.00
2024-03-31,CC-3000,Engineering,6010,Bonus,Research & Development,29365.17
2024-03-31,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,68760.11
2024-03-31,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,24816.78
2024-03-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,9140.93
2024-03-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,1963.11
2024-03-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1415.46
2024-03-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,995.50
2024-03-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,26366.67
2024-03-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,2109.33
2024-03-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,5837.58
2024-03-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,8709.91
2024-03-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,987.14
2024-03-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,113691.67
2024-03-31,CC-3100,Product & Design,6010,Bonus,Research & Development,10235.00
2024-03-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,25404.97
2024-03-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,11081.57
2024-03-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,3563.38
2024-03-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,868.46
2024-03-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,41183.33
2024-03-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,3745.67
2024-03-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,9210.44
2024-03-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,898.98
2024-03-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,454.57
2024-03-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,90569.74
2024-03-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,21113.28
2024-03-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,121.46
2024-03-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,48875.00
2024-03-31,CC-4010,People Operations,6010,Bonus,General & Administrative,4980.42
2024-03-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,11040.36
2024-03-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,745.23
2024-03-31,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,21905.17
2024-03-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,146.02
2024-03-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,11300.00
2024-03-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,904.00
2024-03-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,2501.82
2024-03-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,349.84
2024-03-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,184.67
2024-03-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,50417.04
2024-03-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,18250.82
2024-03-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,28716.67
2024-03-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,3900.75
2024-03-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,6686.57
2024-03-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,5364.07
2024-03-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,382.21
2024-03-31,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,28991.65
2024-03-31,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,46.65
2024-03-31,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-1559961.61
2024-03-31,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-33461.89
2024-03-31,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-23411.07
2024-03-31,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-57520.71
2024-04-30,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,74150.00
2024-04-30,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,15200.75
2024-04-30,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,4390.57
2024-04-30,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,727.06
2024-04-30,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,3653.71
2024-04-30,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,5009.32
2024-04-30,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,468.11
2024-04-30,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,81691.67
2024-04-30,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,16746.79
2024-04-30,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,8382.00
2024-04-30,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,1388.02
2024-04-30,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,3445.13
2024-04-30,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,4932.47
2024-04-30,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,467.95
2024-04-30,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,46650.00
2024-04-30,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,9563.25
2024-04-30,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,7184.58
2024-04-30,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,1189.73
2024-04-30,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,1802.25
2024-04-30,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,2647.94
2024-04-30,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,226.28
2024-04-30,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,59491.67
2024-04-30,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,12195.79
2024-04-30,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2626.01
2024-04-30,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,3666.67
2024-04-30,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,320.47
2024-04-30,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,38041.67
2024-04-30,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,7798.54
2024-04-30,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,1398.24
2024-04-30,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,2099.79
2024-04-30,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,28975.00
2024-04-30,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,5939.88
2024-04-30,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1038.80
2024-04-30,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,1579.41
2024-04-30,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,16366.67
2024-04-30,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,3355.17
2024-04-30,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,763.82
2024-04-30,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,952.62
2024-04-30,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,79.78
2024-04-30,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,56533.33
2024-04-30,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,5447.83
2024-04-30,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,12706.14
2024-04-30,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,15458.65
2024-04-30,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,156395.58
2024-04-30,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,64755.77
2024-04-30,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,1828.01
2024-04-30,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,1607.48
2024-04-30,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,248.46
2024-04-30,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,88083.33
2024-04-30,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7897.00
2024-04-30,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,19675.97
2024-04-30,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,39477.07
2024-04-30,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3274.86
2024-04-30,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2287.56
2024-04-30,CC-1200,Customer Success,6000,Salaries & Wages,Sales & Marketing,62596.67
2024-04-30,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,93895.00
2024-04-30,CC-1200,Customer Success,6010,Bonus,Sales & Marketing,6145.00
2024-04-30,CC-1200,Customer Success,6010,Bonus,Subscription COGS,9217.50
2024-04-30,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Sales & Marketing,14092.04
2024-04-30,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,21138.06
2024-04-30,CC-1200,Customer Success,6200,Software & Subscriptions,Sales & Marketing,1136.38
2024-04-30,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,1704.56
2024-04-30,CC-1200,Customer Success,6300,Travel & Entertainment,Sales & Marketing,803.78
2024-04-30,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,1205.67
2024-04-30,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1092.11
2024-04-30,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,48300.00
2024-04-30,CC-2000,Support,6010,Bonus,Subscription COGS,4271.33
2024-04-30,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,10777.12
2024-04-30,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,817.22
2024-04-30,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,124436.28
2024-04-30,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,703.18
2024-04-30,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,5548.59
2024-04-30,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,51925.00
2024-04-30,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,4575.00
2024-04-30,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,11582.50
2024-04-30,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,13491.70
2024-04-30,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,747.33
2024-04-30,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,132.41
2024-04-30,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,2674.17
2024-04-30,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,29441.67
2024-04-30,CC-2100,Professional Services,6010,Bonus,Services COGS,2708.33
2024-04-30,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,6590.75
2024-04-30,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,672.27
2024-04-30,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,1472.68
2024-04-30,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,306050.00
2024-04-30,CC-3000,Engineering,6010,Bonus,Research & Development,29365.17
2024-04-30,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,68760.11
2024-04-30,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,22227.65
2024-04-30,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,8620.65
2024-04-30,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,1951.42
2024-04-30,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1428.46
2024-04-30,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,996.05
2024-04-30,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,26366.67
2024-04-30,CC-3010,Quality & Release,6010,Bonus,Research & Development,2109.33
2024-04-30,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,5837.58
2024-04-30,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,8941.33
